# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target,num_hosts FROM experiment WHERE  !isnull(write_total_time_max) && system rlike 'gpfst' && isnull(error) && user like 'johnbents' && obj_size=47001 && isnull(user_error) (1239137128)
# xpoint ypoint ydev
# N-1, strided, GPFS yaxis 1
1 764.68437511102 2.81727068116811
2 364.97045496348 9.19528150420692
3 241.554233180223 2.45902442707914
4 212.737382598755 3.95219901595743
5 157.75610064279 5.73134717797146
6 128.028738118988 3.37213956339788
7 121.532971837342 7.04190799337939
8 108.492506216843 10.6046110683408
12 116.431823121803 30.0715161517176
16 97.2138713825338 6.33931815700952
20 112.380449164955 1.6570930992396
24 124.282072891672 12.8561907739229
28 146.629065104565 2.65738663725924
32 151.718004561288 0.449319879604047
36 148.958764256078 0.260446237467207


# N-1, strided, GPFS yaxis 2


# N-1, strided, PLFS yaxis 1
1 281.993021166581 4.93431032310698
2 295.437519356962 0.409453331011292
3 300.558908602238 0.144917881627862
4 296.482668158716 1.70926508189572
5 556.601716480197 3.35349236480772
6 592.857608769473 0.112336040686785
7 572.546898902705 9.56339527616734
8 556.262081107065 19.3644870315401
12 878.153354581036 1.79338088565316
16 1159.60435837047 17.0944121383884
20 1417.43703622011 15.6562257016794
24 1588.91718422743 134.032844071
28 1855.15069451115 122.75959932519
32 2123.73810800655 100.553436989468
36 2416.13246401696 68.0038950819664


# N-1, strided, PLFS yaxis 2


# N-N, GPFS yaxis 1
1 768.167472505171 1.20303798632125
2 771.419837628262 3.80932139977091
3 767.707913004433 3.42362671894762
4 772.961772845772 2.35133388966801
5 1531.97622631426 1.10379901653755
6 1514.38194954947 7.41152282435917
7 1523.27057724198 2.27036074490422
8 1485.72223643696 214.529367180759
12 2266.59275878939 1.50804125056993
16 2888.06748034371 0.863957170857248
20 3160.15143950741 2.02196704942594
24 3797.63667046965 42.7879763513201
28 4391.70314649154 53.2439123809968
32 4462.77203500486 73.389810082464
36 4498.58752146452 3.84500102798484


# N-N, GPFS yaxis 2


# N-N, LogFS yaxis 1
1 227.384473160073 49.6091557260598
2 365.911515001341 8.23034148799667
3 448.709752023254 47.0572251546947
4 491.235195149503 23.2845381188065
5 706.64368590462 99.0747569346242
6 906.936599579198 109.446342171178
7 911.375895709086 99.4567603456706
8 964.22725711993 33.7067648727395
12 1413.99270966424 125.504417968764
16 1811.9964986558 245.206732544748
20 1992.22043086913 107.64765067141
24 2322.12529305199 190.499667443032
28 2309.86342522999 269.843481736555
32 2410.50537469514 54.918562963044
36 2595.15104596471 236.672807465474


# N-N, LogFS yaxis 2


