# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target FROM experiment WHERE  !isnull(write_total_time_max) && system rlike 'gpfst' && num_hosts=36  && isnull(user_error) (1239139165)
# xpoint ypoint ydev
# N-1, strided, target=/gpfstmnt/archive/johnbent/n1.%s yaxis 1
32 248.432267125394 12.6286568376728
45.8994140625 149.219210493545 0.260446237467207
64 461.470257669733 25.9649168773232
100.9970703125 335.117828295445 25.2460240859421
128 876.005690941917 75.3391316376452
200.9580078125 492.374729482271 27.7276078488332
256 1850.41348441738 229.788987225667
395.2158203125 809.559250593253 70.4534491681085
512 3447.47007209337 136.207328415706
1024.09765625 1151.68562702329 0
10240 3315.84400513904 0


# N-1, strided, target=/gpfstmnt/archive/johnbent/n1.%s yaxis 2


# N-1, strided, target=/tmp/plfs.johnbent/n1.%s yaxis 1
32 1700.31202801613 8.79118679469252
45.8994140625 2484.13635909893 68.0038950819664
64 2304.1807778615 99.8648229016185
100.9970703125 2922.73124453876 837.509133440684
128 2472.47565265846 673.691607353066
200.9580078125 2784.87428528626 658.012780300674
256 2428.10424883918 0
1024.09765625 2311.84019269903 0
10240 2113.10680012894 0


# N-1, strided, target=/tmp/plfs.johnbent/n1.%s yaxis 2


# N-N, target=/gpfstmnt/archive/johnbent/nn.%s.%r yaxis 1
32 4519.96411691904 20.1440112259185
45.8994140625 4502.4325224925 3.84500102798484
64 4530.62550501054 20.6028116979943
100.9970703125 4539.93203058624 637.234032314191
128 4531.69492231432 626.243122702546
200.9580078125 4521.56062624917 613.588475898683
256 4526.27157413184 46.665883991009
395.2158203125 4522.84957432984 24.109954882291
512 4536.99152789464 21.1349645720539
1024.09765625 4503.73180899129 0
10240 4485.975114734 0


# N-N, target=/gpfstmnt/archive/johnbent/nn.%s.%r yaxis 2


# N-N, target=/tmp/logfs.johnbent/gpfstmnt/archive/johnbent/nn.%s.%r yaxis 1
32 2523.2531120332 0
45.8994140625 2898.1882076019 210.16124984602
64 2397.53423290019 0
100.9970703125 2461.00833940036 0
128 2389.00687070581 0
200.9580078125 2372.21736332283 0
256 2276.20606150769 0
395.2158203125 2366.25921710298 0
512 2364.56516527935 0
1024.09765625 2399.59702263001 50.087314021499
10240 2369.18783600772 59.5755052638783


# N-N, target=/tmp/logfs.johnbent/gpfstmnt/archive/johnbent/nn.%s.%r yaxis 2


