# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target,read_file_close_wait_time_max,num_hosts FROM experiment WHERE  !isnull(read_file_close_wait_time_max) && mpihost like 'rrz' && test_type=2 && isnull(error) && target rlike 'stat' && total_size_mb>20*1000 && total_size_mb<22*1024 && isnull(user_error) (1239381529)
# xpoint ypoint ydev
# N-1, strided, PanFS yaxis 1
456 0.000221968 0
458 0.000231981 0
460 0.000833035 0
462 0.075361 0
464 0.00242806 0
466 0.000429153 0
468 0.122504 0
470 0.128147 0
472 0.000236988 0
474 0.00975204 0
476 0.009305 0
478 0.00950599 0
480 0.00951505 0
482 0.00877118 0
484 0.000396967 0
486 0.113267 0
488 0.136416 0
490 0.000274897 0
492 0.011224 0
496 0.139849 0
498 0.000272989 0
500 0.0290821 0
502 0.000365972 0
504 0.000170231 0
506 0.00761104 0
508 0.000530958 0
510 0.00027895 0
512 0.137793 0
516 0.000237942 0
518 0.00963092 0
520 0.111487 0
522 0.000340939 0
524 0.000253916 0
526 0.00193715 0
528 0.10187 0
530 0.00948 0
532 0.00391412 0
534 0.00966215 0
536 0.110909 0
538 0.000339031 0
542 0.000258923 0
544 0.000179052 0
546 0.0229991 0
548 0.000261068 0
550 0.139091 0
552 0.000351906 0
556 0.000408888 0
558 0.000314951 0
560 0.00095892 0
562 0.00970817 0
564 0.000195026 0
566 0.000230074 0
568 0.000182152 0
570 0.00925612 0
572 0.141541 0
574 0.000833035 0
580 0.118767 0
582 0.000248909 0
584 0.0115931 0
588 0.0107272 0
590 0.000290871 0
592 0.000241995 0
594 0.048264 0
598 0.000380993 0
602 0.127253 0
604 0.126072 0
608 0.132843 0
612 0.0729778 0
614 0.000469923 0
616 0.140023 0
618 0.097244 0
620 0.000386953 0
622 0.000255108 0
624 0.162405 0
626 0.000247955 0
632 0.00947905 0
634 0.135549 0
636 0.132548 0
638 0.000281096 0
640 0.000241041 0
642 0.000262976 0
644 0.01879 0
648 0.000468016 0
650 0.158178 0
652 0.110917 0
654 0.00980902 0
656 0.0190401 0
658 0.000262022 0
660 0.140284 0
664 0.0139899 0
668 0.000212193 0
670 0.00136304 0
674 0.129086 0
676 0.00117016 0
678 0.00032711 0
680 0.122912 0


# N-1, strided, PLFS yaxis 2


