# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target,read_total_time_max,num_hosts FROM experiment WHERE  !isnull(read_total_time_max) && mpihost like 'rrz' && test_type=2 && isnull(error) && target rlike 'stat' && total_size_mb>20*1000 && total_size_mb<22*1024 && isnull(user_error) (1239381523)
# xpoint ypoint ydev
# N-1, strided, PanFS yaxis 1
330 607.619019351775 0
332 511.052433232422 0
334 636.181079476395 0
336 615.039740372913 0
338 576.455346833019 0
340 673.728492756581 0
342 573.427180847934 0
344 563.833214473543 0
346 658.093281770869 0
348 500.100189137543 0
350 650.796123171015 0
352 610.862049937511 0
354 643.242546799531 0
356 590.149143591784 0
358 553.804127336164 0
360 526.146477830993 0
362 602.334932508155 0
364 679.968519207268 0
366 565.07747252444 0
368 692.662723495256 0
370 671.181526897307 0
372 621.3080232791 0
374 487.272389667461 0
376 754.066365440773 0
378 535.095057829461 0
380 604.380747147644 0
382 603.112943601826 0
384 571.049885317901 0
386 495.722893900643 0
388 506.550293983727 0
390 464.780194081293 0
392 695.592337987583 0
394 616.064602734119 0
396 565.002056721338 0
398 620.594381310259 0
400 598.325014903043 0
402 476.083821750861 0
404 591.174091408101 0
406 491.363482543363 0
408 521.811524358837 0
410 379.831427633178 0
412 632.321584187789 0
414 568.2935700344 0
416 478.883649564013 0
418 599.40173391794 0
420 527.27483541825 0
422 532.894000265579 0
424 514.544997486174 0
426 570.444044387718 0
428 553.728420175614 0
430 687.894664323185 0
432 548.157551507945 0
434 614.944980979224 0
436 588.895892153561 0
438 566.884447151321 0
440 534.571585992234 0
442 700.231291399792 0
444 496.219977901409 0
446 677.297045131962 0
448 661.651533964509 0
450 596.543676081085 0
452 651.247091922307 0
456 616.029410436369 0
458 503.286375741064 0
460 577.094361107823 0
462 536.360299900383 0
464 382.115870428563 0
466 542.982116426256 0
468 635.290029105307 0
470 533.334027873639 0
472 654.171844005839 0
474 436.13005267163 0
476 472.659778192041 0
478 626.388293638646 0
480 557.371288477254 0
482 543.061597713078 0
484 543.284921779357 0
486 573.326053784665 0
488 416.961965509095 0
490 335.800010498825 0
492 612.259917429546 0
496 550.546481145392 0
498 428.215791940019 0
500 572.013228260171 0
502 709.548759104864 0
504 502.188591842343 0
506 459.030113466807 0
508 460.063107930743 0
510 528.726186415274 0
512 576.259497073817 0
516 492.584472995834 0
518 557.835211052758 0
520 547.806999933079 0
522 552.235706020236 0
524 541.463969805887 0
526 332.000895502049 0
528 419.073334097571 0
530 622.773484661868 0
532 421.325755235683 0
534 572.509602392415 0
536 475.766245900611 0
538 496.34295051286 0
542 573.926827899669 0
544 511.777419774458 0
546 425.376206376069 0
548 591.72790343244 0
550 644.913216276952 0
552 692.687616578031 0
556 396.815915380692 0
558 584.784373356504 0
560 485.889433582246 0
562 499.136180845664 0
564 506.911575403505 0
566 635.556811056131 0
568 543.777810246125 0
570 562.814028892721 0
572 483.869823408799 0
574 541.037245509299 0
