# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,left(target,10) as target,read_total_time_max,num_hosts FROM experiment WHERE  !isnull(read_total_time_max) && mpihost like 'rrz' && description like 'nm_restart'   && isnull(user_error) (1239518457)
# xpoint ypoint ydev
# target=/net/scrat yaxis 1
50 42.6251479420153 4.1429418431615
100 57.7017599041754 9.14534677531558
150 61.7791178032067 0.874494945399123
200 46.5949810714511 3.73483223435884
250 68.5250395525708 1.5910316185678
300 64.4640193158647 13.1898335613676
350 60.3319715775608 2.60533814674607
400 54.3980760215211 6.90440729698008
450 59.0802648005134 6.24935878586151
500 62.8726192724829 3.09149807642164
800 66.9810425765085 0


# target=/net/scrat yaxis 2


# target=/var/tmp/p yaxis 1
10 206.270326237049 0
12 199.761026901543 0
14 69.3008161994613 0
16 215.053097261498 0
18 122.640549021487 0
20 110.911395010046 0
22 154.05977326634 0.810648778926833
24 164.326688383647 2.26026071098941
26 176.284790331618 0.118358786353795
28 179.576764260451 0.890471102092519
30 186.881642268913 3.31496424872768
32 143.014996904164 2.26201238859349
34 231.907201480846 1.53765269662644
36 238.663857202128 0
38 238.104323830828 4.25400283561748
40 224.197931382085 4.59000834335461
42 199.596414944507 1.64372145084309
44 277.385623442596 1.05571958022483
46 293.157206130915 5.6948614899782
48 253.79331887899 20.9428213560862
50 304.346713446182 4.53000251881545
52 302.822928974729 24.0751596075274
54 248.489052229499 0.506072331285679
56 328.257622712292 16.1278285185212
58 279.8839033198 8.11937073918941
60 294.064140167281 21.0628671140189
62 281.060239144792 3.9401157331088
64 306.676940422001 5.48686341701818
66 320.456763719548 28.435600905635
68 280.683674352549 12.0040280562043
70 350.686268525656 20.5134530636778
72 287.113273241068 8.84621176526261
74 299.467346197268 3.71342556736795
76 300.215605958167 37.2437912332969
78 319.816460368475 5.84086415017134
80 318.187724951785 11.9781245857488
82 341.10804665548 19.403521553908
84 332.671162146557 23.9869067966197
86 315.902898624873 13.3928896130694
88 341.00206776326 8.07460409645262
90 316.652486252745 2.38795099426889
92 350.317068225847 14.7040983888309
94 335.299338151737 0
96 269.994462463413 0
98 288.002441449512 0
100 311.58846995317 0
102 339.18574220691 0
104 312.035167648202 0
106 283.365828885663 0
108 348.840814504767 0
110 371.339710749422 0
112 332.416690475572 0
114 379.914016881192 0
116 338.712879148801 0
118 302.351537771059 0
120 388.047709106345 0
122 372.931325845316 0
124 366.789730030864 0
126 342.353607914794 0
128 402.658208432801 0
130 377.263900301792 0
132 412.815721090945 0
134 403.95758323058 0
136 387.373650426699 0
138 384.826761797001 0
140 335.293953898125 0
142 365.435822387207 0
144 323.234412323315 0
146 315.719279094258 0
148 282.940140236952 0
150 293.366433362079 0
152 403.863945256173 0
154 412.319831476853 0
156 336.189400258787 0
158 315.06621650319 0
160 287.018956475663 0
162 336.859802690996 0
164 402.265921576949 0
166 303.667771011974 0
170 374.319232604439 0
172 314.035163055481 0
174 379.593766513085 0
176 391.567785429947 0
178 311.339290602398 0
180 395.568562680498 0
182 303.713372442282 0
184 403.320945273926 0
186 407.968089387968 0
188 306.370143394058 0
190 312.396240234375 0
192 355.098366711935 0
194 346.223684477477 0
196 353.828849453244 0
198 306.534657022956 0
200 417.016466562796 0
202 426.881220429177 0
204 407.562682273781 0
206 395.193813115469 0
208 414.870831585624 0
210 391.184636167526 0
212 415.956076812766 0
214 410.390724256646 0
216 336.612846485907 0
218 341.278811945892 0
220 307.067858642827 0
222 383.526855944265 0
