# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,panfs_type,panfs_comps FROM experiment WHERE  !isnull(write_total_time_max) && mpihost like 'roadrunner_scc'  && obj_size % 4096 = 0  && !isnull(panfs_type)  && procs_per_node=8  && num_hosts=96  && test_type=2  && strided=1  && isnull(user_error) (1239290943)
# xpoint ypoint ydev
# RAID-10, panfs_comps=120 yaxis 1
32 483.895548784738 0
64 472.605585045003 0
128 465.7531130949 0
256 482.524059028588 0
512 454.313447873346 0
1024 438.157501422276 0


# RAID-10, panfs_comps=120 yaxis 2


# RAID-5, panfs_comps=120 yaxis 1
32 44.0520248185875 0
64 43.8679080709764 27.0476429287951
128 90.6687919240221 0
256 133.054295407573 0
512 190.995092642696 0
1024 288.180620247902 0


# RAID-5, panfs_comps=120 yaxis 2


# RAID-10, panfs_comps=240 yaxis 1
32 549.126970534554 18.0613751458507
64 551.149126679308 13.1831731640549
128 553.974007691395 33.6704555384646
256 450.253977120202 7.41465192975986
512 461.527774182761 18.9334103021099
1024 463.03688303199 4.62263695512741


# RAID-10, panfs_comps=240 yaxis 2


# RAID-10, panfs_comps=360 yaxis 1
32 493.64592271567 25.7474718640711
64 509.442901076198 16.626647978647
128 455.937671133185 19.7756200066431
256 461.398015090391 17.8637801422753
512 427.483521612815 24.7844843576351
1024 448.146735854023 0.909259015743293


# RAID-10, panfs_comps=360 yaxis 2


# RAID-10, panfs_comps=436 yaxis 1
32 439.867732925414 78.2208438552595
64 559.97154139413 36.6011999234784
128 573.02219474145 17.4309506308584
256 561.060650178958 36.7402040047214
512 545.168093649867 17.9134424462139
1024 504.256151279948 11.8986451206686


# RAID-10, panfs_comps=436 yaxis 2


